3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,3GQMY117,BSR9Y117,CRHY117,DGJ5Y117,GQ2T10Y117,INF11Y117,IPSK8Y117,NQ1T6Y117,OK_Y117,ZUM7Y117,ZUTY117,"Rolling mean, w=40","Rolling mean, w=10","Weighted rolling mean, a=0.05",,
95,513,29,63,728,3556,454,459,95,35,90,0,39,1,19,71,889,23,4,20,1,11,152.725,114.2,155.3701455,0.06,
111,478,31,66,693,4395,443,519,108,35,90,16,35,2,3,35,839,11,60,13,0,0,151.275,109.5,152.7079368,0.06,
127,484,22,62,609,6654,511,569,107,28,92,16,6,9,4,84,2259,68,50,1,7,2,150.575,107.6,151.1654606,0.06,
261,480,17,54,538,8430,580,570,116,18,102,134,4,5,8,71,1776,69,1,9,10,10,153.7,120.8,157.7555329,0.06,
365,477,26,55,475,9983,664,707,113,27,110,104,3,9,1,63,1553,84,137,3,9,8,159.15,146.9,170.190201,0.06,
605,475,24,37,475,11296,730,749,141,27,105,240,2,2,18,0,1313,66,42,28,0,5,170.725,197,196.2787889,0.06,
855,473,33,42,498,11982,693,1080,148,27,96,250,2,9,5,23,686,37,331,7,0,9,188.25,272.7,235.8020616,0.06,
956,432,33,41,517,12437,614,1178,150,23,94,101,41,0,1,19,455,79,98,2,4,2,208.175,358.1,279.0139379,0.06,
1119,409,22,48,580,12326,510,1311,125,21,95,163,23,11,7,63,111,104,133,25,2,1,232.275,458.9,329.4131016,0.06,
1171,383,31,47,566,12162,480,1223,106,23,106,52,26,9,1,14,164,30,88,19,2,11,257.875,566.5,379.9083155,0.06,
1225,386,24,54,564,11818,449,1068,107,35,100,54,3,7,7,2,344,31,155,1,12,6,284.825,679.5,430.6138166,0.06,
1163,378,25,65,528,11454,391,946,105,32,104,62,8,1,11,36,364,58,122,2,3,4,310.225,784.7,474.5569876,0.06,
1122,355,26,67,414,10851,387,874,112,40,116,41,23,1,2,114,603,4,72,7,8,12,335.05,884.2,513.4035683,0.06,
1081,336,29,66,333,10441,332,800,92,32,122,41,19,3,1,81,410,55,74,20,8,6,358.85,966.2,547.4593542,0.06,
1042,313,15,66,291,9914,326,688,101,29,124,39,23,14,0,42,527,6,112,9,3,2,381.9,1033.9,577.131793,0.06,
915,293,17,60,257,9784,286,527,102,32,128,127,20,2,6,34,130,40,161,1,3,4,401.5,1064.9,597.4038854,0.06,
900,271,18,59,228,11198,287,390,117,26,142,15,22,1,1,29,1414,1,137,15,6,14,420.775,1069.4,615.5596523,0.06,
855,244,26,70,204,11192,290,323,111,20,129,45,27,8,11,24,6,3,67,6,6,13,438.45,1059.3,629.9260731,0.06,
758,228,31,56,172,10234,275,310,101,20,134,97,16,5,14,32,958,15,13,10,0,5,453.075,1023.2,637.6105088,0.06,
634,210,21,70,166,9532,273,293,105,31,141,124,18,10,14,6,702,2,17,4,11,7,464.525,969.5,637.3938782,0.06,
560,198,18,49,232,9294,256,281,106,25,127,74,12,3,21,66,238,17,12,1,6,14,474.05,903,632.7502455,0.06,
519,197,30,45,329,9685,274,295,110,31,125,41,1,12,4,97,391,18,14,4,6,2,482.375,838.6,625.9252308,0.06,
514,179,18,48,442,9604,283,290,105,31,113,5,18,12,3,113,81,9,5,5,0,12,490.65,777.8,619.209717,0.06,
514,150,12,44,510,9665,285,334,110,32,104,0,29,6,4,68,61,2,44,5,1,9,498.85,721.1,612.8971339,0.06,
504,150,17,37,547,9111,331,316,115,47,104,10,0,5,7,37,554,46,18,5,15,0,506.5,667.3,606.3633059,0.06,
512,161,28,46,532,8347,391,301,92,57,94,8,11,11,9,15,764,60,15,23,10,10,514.75,627,600.7015075,0.06,
574,192,26,42,505,7483,394,276,87,52,94,62,31,2,4,27,864,3,25,5,5,0,523.75,594.4,599.0994171,0.06,
624,205,19,44,504,6218,379,282,72,51,79,50,13,7,2,1,1265,15,6,15,1,15,533.525,571.3,600.5934521,0.06,
632,220,25,33,432,4970,320,237,65,58,77,8,15,6,11,72,1248,59,45,7,7,2,543.525,558.7,602.4778449,0.06,
583,248,26,39,420,4115,325,239,81,53,69,49,28,1,6,12,855,5,2,16,5,8,553.025,553.6,601.3091742,0.06,
554,248,26,46,325,3987,287,220,99,53,58,29,0,0,7,95,128,38,19,18,0,11,562.425,553,598.4706238,0.06,
509,262,20,41,270,4770,262,223,77,54,46,45,14,6,5,55,783,25,3,22,1,12,571.2,552,593.1023864,0.06,
512,269,16,36,202,4915,236,220,77,72,53,3,7,4,5,68,145,26,3,0,18,7,580.35,551.8,588.2362432,0.06,
495,269,24,38,193,5680,216,232,77,62,51,17,0,8,2,9,765,20,12,0,10,2,589.5,549.9,582.6420686,0.06,
468,270,27,52,189,5422,202,249,92,67,49,27,1,3,14,4,258,14,17,15,5,2,598.6,546.3,575.7635445,0.06,
443,269,23,74,188,5561,217,257,94,66,49,25,1,4,22,1,139,15,8,2,1,0,607.075,539.4,567.7977318,0.06,
441,251,26,79,178,5350,224,275,95,54,47,2,18,3,5,10,211,7,18,1,12,2,615.65,526.1,560.1898679,0.06,
386,235,18,86,194,5427,220,274,99,51,50,55,16,8,7,16,77,4,1,4,3,3,622.75,502.3,549.7384758,0.06,
396,222,14,84,227,4871,223,270,106,62,56,10,13,4,2,33,556,3,4,7,11,6,629.875,478.7,540.5141673,0.06,
412,218,15,87,320,4466,193,272,97,57,56,16,4,1,3,93,405,30,2,9,5,0,637.8,461.6,532.8033172,0.06,
424,215,17,84,430,3410,178,257,77,54,58,12,3,2,3,110,1056,15,15,20,3,2,646.025,448.6,526.2751182,0.06,
418,199,20,63,531,2688,163,244,65,54,47,6,16,3,21,101,722,15,13,12,0,11,653.7,439.5,519.7786111,0.06,
404,156,20,51,604,2333,159,203,79,41,66,14,43,0,12,73,355,4,41,14,13,19,660.625,428.7,512.8318944,0.06,
403,125,25,60,641,2091,159,159,67,43,50,1,31,5,9,37,242,0,44,12,2,16,664.175,419.5,506.2419808,0.06,
408,146,20,55,574,2136,145,137,72,47,52,5,21,5,5,67,45,14,22,5,4,2,665.25,413.5,500.3474619,0.06,
386,139,25,50,444,2258,155,129,71,42,65,22,7,5,5,130,122,10,8,1,5,13,659.775,407.8,493.4866142,0.06,
393,140,18,40,309,2449,142,139,70,46,73,7,1,7,10,135,191,13,10,1,4,8,648.225,403,487.4574174,0.06,
365,126,21,44,246,2703,152,136,82,54,75,28,14,3,4,63,254,10,3,12,8,2,633.45,400.9,480.1099723,0.06,
335,137,15,46,251,3070,177,135,77,60,76,30,11,6,2,5,367,25,1,5,6,1,613.85,394.8,471.403374,0.06,
313,163,22,41,314,3318,158,177,79,92,63,22,26,7,5,63,248,19,42,2,32,13,592.4,384.9,461.8991715,0.06,
283,166,26,43,331,3978,162,251,65,109,64,30,3,4,2,17,660,4,74,14,17,1,568.85,370.8,451.1652213,0.06,
264,146,18,54,318,4231,157,247,59,95,60,19,20,8,11,13,253,5,4,6,14,4,546.375,355.4,439.935308,0.06,
259,137,19,65,279,4908,158,252,68,87,56,5,9,1,11,39,677,1,5,9,8,4,524.8,340.9,429.0791895,0.06,
262,143,22,55,230,5085,165,236,73,84,62,3,6,3,10,49,177,7,16,5,3,6,504.325,326.8,419.0544381,0.06,
295,145,25,63,215,5726,164,286,66,70,52,33,2,3,8,15,641,1,50,7,14,10,485.65,315.5,411.6111718,0.06,
339,147,23,53,179,5954,168,277,74,86,48,44,2,2,10,36,228,4,9,8,16,4,471.25,310.8,407.2545015,0.06,
355,138,23,63,150,6259,170,469,63,57,44,16,9,0,10,29,305,2,192,11,29,4,457.625,307,404.1192314,0.06,
407,131,24,79,185,6349,162,514,58,36,41,52,7,1,16,35,90,8,45,5,21,3,446.425,311.2,404.2920776,0.06,
423,121,35,65,190,6634,160,644,54,38,54,16,10,11,14,5,285,2,130,4,2,13,438.05,320,405.4145529,0.06,
401,125,22,82,206,6902,182,633,64,27,36,22,4,13,17,16,268,22,11,10,11,18,432.225,328.8,405.1496797,0.06,
405,120,19,100,191,7326,156,618,64,29,47,4,5,3,18,15,424,26,15,0,2,11,428.35,341,405.1406989,0.06,
414,89,19,119,152,7422,155,539,64,36,56,9,31,0,19,39,96,1,79,0,7,9,425.725,356,405.672257,0.06,
463,96,24,191,148,8109,152,411,74,30,59,49,7,5,72,4,687,3,128,10,6,3,424.45,376.4,409.1119216,0.06,
511,91,23,252,138,7931,154,350,62,41,60,48,5,1,61,10,178,2,61,12,11,1,424.375,401.3,415.2252063,0.06,
609,84,28,350,136,8496,144,284,52,30,52,98,7,5,98,2,565,10,66,10,11,8,427,432.7,426.8516939,0.06,
625,79,33,457,140,8146,142,220,62,26,39,16,5,5,107,4,350,2,64,10,4,13,429.825,461.3,438.7405923,0.06,
655,71,32,638,154,7432,119,195,51,30,49,30,8,1,181,14,714,23,25,11,4,10,431.85,491.3,451.7161567,0.06,
632,67,39,766,193,6474,126,200,65,32,50,23,4,7,128,39,958,7,5,14,2,1,432.05,513.8,462.5331873,0.06,
617,77,38,997,199,6050,127,180,60,32,63,15,10,1,231,6,424,1,20,5,0,13,431.675,533.2,471.8011961,0.06,
510,69,34,1119,244,5592,118,166,60,31,65,107,8,4,122,45,458,9,14,0,1,2,429.85,544.1,474.0931243,0.06,
477,67,34,1122,284,5245,119,176,71,41,59,33,2,0,3,40,347,1,10,11,10,6,427.925,551.3,474.2675369,0.06,
464,75,39,1235,305,5351,139,161,81,42,53,13,8,5,113,21,106,20,15,10,1,6,426.8,556.3,473.6514847,0.06,
477,68,38,1982,308,4981,151,169,58,37,52,13,7,1,747,3,370,12,8,23,5,1,425.925,557.7,473.8523956,0.06,
521,57,38,3417,282,4859,128,172,66,34,70,44,11,0,1435,26,122,23,3,8,3,18,426.575,558.7,476.6812518,0.06,
567,65,54,3922,243,4343,125,170,47,35,59,46,8,16,505,39,516,3,2,19,1,11,429.05,554.5,482.1003767,0.06,
574,74,81,5099,249,3786,126,188,55,30,70,7,9,27,1177,6,557,1,18,8,5,11,432.325,549.4,487.6143541,0.06,
629,76,84,5477,190,3122,128,204,78,36,66,55,2,3,378,59,664,2,16,23,6,4,437.025,546.8,496.0974929,0.06,
564,71,88,6340,159,2816,123,234,84,30,67,65,5,4,863,31,306,5,30,6,6,1,441.475,540,500.1716433,0.06,
484,57,76,6637,194,2615,127,239,91,29,63,80,14,12,297,35,201,4,5,7,1,4,443.675,526.7,499.2013447,0.06,
455,70,78,6668,183,2323,114,269,74,22,65,29,13,2,31,11,292,13,30,17,7,2,444.75,521.2,496.549264,0.06,
401,72,66,6321,195,2192,115,269,50,25,79,54,2,12,347,12,131,1,0,24,3,14,444.175,513.6,490.8163082,0.06,
423,68,65,6292,175,1973,138,264,53,25,80,22,4,1,29,20,219,23,5,3,0,1,444.3,509.5,486.7473297,0.06,
398,72,56,5899,159,1821,129,264,70,25,86,25,4,9,393,16,152,9,0,17,0,6,444.15,501.6,481.4224899,0.06,
397,78,48,5457,160,1705,119,269,85,24,84,1,6,8,442,1,116,10,5,15,1,2,444,489.2,476.3571405,0.06,
394,75,55,4904,157,1534,116,274,55,35,83,3,3,7,553,3,171,3,5,30,11,1,443.65,471.9,471.4157121,0.06,
372,72,60,3948,132,1418,121,373,59,28,74,22,3,5,956,25,116,5,99,4,7,9,443.3,451.7,465.4507694,0.06,
368,63,41,2743,155,1251,113,582,69,26,70,4,9,19,1205,23,167,8,209,10,2,4,442.675,425.6,459.6037232,0.06,
347,66,45,1321,136,1148,122,923,60,30,75,21,3,4,1422,19,103,9,341,9,4,5,442.225,403.9,452.8474998,0.06,
329,68,51,615,114,1020,107,1298,53,25,84,18,2,6,706,22,128,15,375,7,5,9,442.075,388.4,445.4166498,0.06,
289,78,67,404,109,921,137,1747,58,21,94,40,10,16,211,5,99,30,449,5,4,10,441.475,371.8,436.0316508,0.06,
257,72,69,387,92,804,130,2183,65,27,107,32,6,2,17,17,117,7,436,7,6,13,440.825,357.4,425.2897518,0.06,
248,86,84,493,101,753,112,2903,68,33,101,9,14,15,106,9,51,18,720,3,6,6,440.425,339.9,414.6523667,0.06,
255,81,85,564,106,711,127,3154,77,27,86,7,5,1,71,5,42,15,251,9,6,15,440.325,325.6,405.0732247,0.06,
264,79,79,630,100,693,125,3540,66,31,78,9,2,6,66,6,18,2,386,11,4,8,440.375,312.3,396.6088312,0.06,
312,75,93,605,99,632,108,3733,68,30,74,48,4,14,25,1,61,17,193,2,1,4,440.8,304.1,391.5323013,0.06,
306,92,83,556,102,623,91,4121,65,26,75,6,17,10,49,3,9,17,388,3,4,1,439.975,297.5,386.4003632,0.06,
314,105,81,421,113,571,93,4230,51,31,79,8,13,2,135,11,52,2,109,14,5,4,438.95,292.1,382.0563414,0.06,
328,113,82,335,99,564,115,4345,53,32,75,14,8,1,86,14,7,22,115,2,1,4,436.975,290.2,378.812961,0.06,
310,111,82,195,105,533,117,4103,45,26,69,18,2,0,140,6,31,2,242,8,6,6,434.15,288.3,374.6841833,0.06,
311,116,84,117,122,562,119,3653,48,45,68,1,5,2,78,17,29,2,450,3,19,1,431.9,290.5,370.8631323,0.06,
302,132,72,71,111,688,100,3049,52,32,56,9,16,12,46,11,126,19,604,4,13,12,429.325,295,366.7313444,0.06,
274,115,72,58,103,848,101,2443,59,33,72,28,17,0,13,8,160,1,606,7,1,16,425.825,297.6,361.1674637,0.06,
255,122,78,49,90,1132,118,1773,47,36,57,19,7,6,9,13,284,17,670,12,3,15,420.625,297.6,354.7974159,0.06,
231,116,65,70,101,1469,111,1361,68,35,76,24,6,13,21,11,337,7,412,21,1,19,413.625,294.3,347.3695709,0.06,
213,128,61,64,86,1956,86,1529,50,37,69,18,12,4,6,15,487,25,168,18,2,7,403.725,284.4,339.3073967,0.06,
181,113,62,50,84,2296,83,1498,56,46,78,32,15,1,14,2,340,3,31,6,9,9,392.625,271.9,329.8089529,0.06,
176,116,63,47,87,2414,106,1282,49,48,137,5,3,1,3,3,118,23,216,7,2,59,380.65,258.1,320.5804157,0.06,
189,102,54,66,91,2382,122,1088,60,31,202,13,14,9,19,4,32,16,194,11,17,65,369.575,244.2,312.6855908,0.06,
183,109,47,114,112,2175,136,880,64,31,296,6,7,7,48,21,207,14,208,4,0,94,358.725,231.5,304.9044553,0.06,
165,97,58,158,120,1987,121,734,63,45,357,18,12,11,44,8,188,15,146,1,14,61,350.1,216.9,296.510188,0.06,
161,105,52,192,133,1624,124,724,64,41,558,4,8,6,34,13,363,3,10,1,4,201,342.2,202.8,288.3795767,0.06,
146,109,55,220,130,1500,105,819,68,41,761,15,4,3,28,3,124,19,95,4,0,203,334.25,190,279.8368021,0.06,
135,135,57,225,141,1445,121,1233,83,37,892,11,26,2,5,11,55,16,414,15,4,131,325.7,178,271.146594,0.06,
116,136,55,259,180,1349,122,1443,89,35,950,19,1,2,34,39,96,1,210,6,2,58,315.575,166.5,261.8377983,0.06,
134,133,55,241,182,1282,112,1918,98,43,1067,18,3,0,18,2,67,10,475,9,8,117,304.75,158.6,254.1675304,0.06,
153,141,55,221,197,1185,115,2309,92,35,1059,19,8,0,20,15,97,3,391,6,8,8,294.225,155.8,248.0974786,0.06,
183,161,63,211,215,1181,73,2534,104,28,1309,30,20,8,10,18,4,42,225,12,7,250,283.075,156.5,244.1916299,0.06,
212,153,68,201,220,1111,79,2611,97,26,1261,29,8,5,10,5,70,6,77,7,2,48,274.275,158.8,242.2601321,0.06,
208,145,58,171,225,1048,93,2477,106,34,1502,4,8,10,30,5,63,14,134,9,8,241,267.375,161.3,240.2045242,0.06,
182,125,52,159,223,967,99,2309,90,41,1455,26,20,6,12,2,81,6,168,16,7,47,260.55,163,236.7122527,0.06,
173,126,61,90,239,937,103,2144,84,46,1781,9,1,9,69,16,30,4,165,6,5,326,254.85,164.2,232.8895176,0.06,
188,133,64,75,221,872,96,1981,81,41,1900,15,7,3,15,18,65,7,163,3,5,119,248.975,168.4,230.1961465,0.06,
185,132,54,74,184,797,91,1820,86,29,2809,3,1,10,1,37,75,5,161,5,12,909,243.65,173.4,227.4843777,0.06,
173,126,62,130,151,712,107,1754,77,41,3525,12,6,8,56,33,85,16,66,9,12,716,238.05,179.1,224.2153151,0.06,
149,107,61,165,124,624,73,1651,86,36,4000,24,19,1,35,27,88,34,103,9,5,475,231.925,180.6,219.7023962,0.06,
141,108,57,187,127,615,97,1489,99,33,4342,8,1,4,22,3,9,24,162,13,3,342,226.15,179.4,214.9802524,0.06,
121,128,61,148,124,754,108,1354,80,35,4864,20,20,4,39,3,139,11,135,19,2,522,219.975,173.2,209.3414372,0.06,
126,126,62,100,121,1214,82,1228,75,46,5348,5,2,1,48,3,460,26,126,5,11,484,214.45,164.6,204.340951,0.06,
124,124,61,51,120,1354,82,1132,73,36,6781,2,2,1,49,1,140,0,96,2,10,1433,209.325,156.2,199.5204939,0.06,
125,142,58,25,128,1578,103,1039,61,33,8100,1,18,3,26,8,224,21,93,12,3,1319,205.225,150.5,195.0492643,0.06,
122,137,50,44,122,1660,106,951,52,29,9632,3,5,8,19,6,82,3,88,9,4,1532,201.85,145.4,190.6663085,0.06,
127,138,62,31,163,1990,108,889,50,26,10894,5,1,12,13,41,330,2,62,2,3,1262,198.825,139.3,186.8463299,0.06,
139,107,65,37,176,2125,123,817,46,24,11601,12,31,3,6,13,135,15,72,4,2,707,195.925,134.7,183.9755501,0.06,
136,107,63,39,186,2229,179,789,59,32,12458,3,0,2,2,10,104,56,28,13,8,857,192.725,131,181.0970171,0.06,
138,124,64,36,218,2195,234,717,59,45,15324,2,17,1,3,32,34,55,72,0,13,2866,188.375,129.9,178.5111961,0.06,
149,108,59,42,186,2053,281,606,65,29,16912,11,16,5,6,32,142,47,111,6,16,1588,184.45,130.7,176.7405243,0.06,
147,105,59,53,169,1871,374,509,52,29,19977,2,3,0,11,17,182,93,97,13,0,3065,180.275,133.3,174.9560929,0.06,
161,119,54,46,165,1606,400,431,54,28,20986,14,14,5,7,4,265,26,78,2,1,1009,176.1,136.8,174.1187273,0.06,
158,138,55,39,149,1354,340,393,62,35,22048,3,19,1,7,16,252,60,38,8,7,1062,172.3,140.2,173.1516037,0.06,
152,153,56,34,138,1109,258,341,56,29,22311,6,15,1,5,11,245,82,52,6,6,263,168.325,142.9,171.8825075,0.06,
164,164,60,29,110,885,199,467,65,25,21750,12,11,4,5,28,224,59,126,9,4,561,164.875,147.1,171.409557,0.06,
180,160,59,37,108,642,174,565,66,34,21085,16,4,1,8,2,243,25,98,1,9,665,162.525,152.4,171.9249836,0.06,
171,158,57,54,123,578,195,543,62,45,20556,9,2,2,17,15,64,21,22,4,11,529,160.425,155.6,171.8694846,0.06,
189,169,55,51,154,642,223,441,54,49,19482,18,11,2,3,31,64,28,102,8,4,1074,159.375,160.9,172.8973155,0.06,
184,161,59,49,164,649,267,358,63,51,17516,5,8,4,2,10,7,44,83,9,2,1966,158.65,165.5,173.5634766,0.06,
185,155,59,65,204,630,312,593,60,38,15477,1,6,0,16,40,19,45,235,3,13,2039,158.75,169.1,174.249668,0.06,
154,147,61,58,241,633,305,543,67,38,13672,31,8,2,7,37,3,7,50,7,0,1805,158.2,169.8,173.0346879,0.06,
166,120,56,57,251,637,362,445,68,33,12228,12,27,5,1,10,4,57,98,1,5,1444,157.625,170.3,172.6126066,0.06,
176,134,62,60,237,752,383,381,71,50,11216,10,14,6,3,14,115,21,64,3,17,1012,157.45,172.1,172.8158502,0.06,
166,135,48,59,233,845,389,449,89,35,10466,10,1,14,1,4,93,6,68,18,15,750,157.475,173.5,172.4068992,0.06,
173,122,49,58,198,1032,382,527,84,30,9898,7,13,1,1,35,187,7,78,5,5,568,157.775,174.4,172.4424853,0.06,
159,131,54,72,171,1419,320,501,93,36,8933,14,9,5,14,27,387,62,26,9,6,965,158.1,172.3,171.6359361,0.06,
157,146,51,71,156,1509,282,442,75,39,8021,2,15,3,1,15,90,38,59,18,3,912,158.65,170.9,170.75778,0.06,
170,148,53,79,185,1631,197,438,55,31,7297,13,2,2,8,29,122,85,4,20,8,724,160,169,170.7123132,0.06,
193,148,66,79,229,1460,274,434,59,24,6699,23,0,13,0,44,171,77,4,4,7,598,161.475,169.9,172.0495744,0.06,
189,147,64,67,318,1325,546,418,75,44,6097,4,1,2,12,89,135,272,16,16,20,602,162.375,170.3,173.0665999,0.06,
167,139,63,63,358,1258,649,372,63,39,5538,22,8,1,4,40,67,103,46,12,5,559,161.975,171.6,172.7026039,0.06,
168,122,57,81,374,1196,658,325,55,36,4833,1,17,6,18,16,62,9,47,8,3,705,160.875,171.8,172.4204477,0.06,
182,121,57,69,355,1133,618,272,49,41,4628,14,1,0,12,19,63,40,53,6,5,205,160.225,172.4,172.9952208,0.06,
186,141,53,83,267,1018,477,278,51,44,4270,4,20,4,14,88,115,141,6,2,3,358,160.325,174.4,173.7755076,0.06,
201,132,53,74,243,997,347,247,55,34,5134,15,9,0,9,24,21,130,31,4,10,864,161.025,177.2,175.4089771,0.06,
203,133,53,65,227,947,295,191,54,39,5333,2,1,0,9,16,50,52,56,1,5,199,161.4,181.6,177.0644385,0.06,
192,126,61,60,225,886,248,190,64,37,5591,11,7,8,5,2,61,47,1,10,2,258,161.575,185.1,177.9605722,0.06,
192,102,53,53,223,814,248,174,62,32,5113,0,24,8,7,2,72,0,16,2,5,478,162.05,187.3,178.8029379,0.06,
197,99,54,50,241,717,246,145,69,42,4658,5,3,1,3,18,97,2,29,7,10,455,163.25,187.7,179.8947616,0.06,
188,106,50,46,163,590,258,149,73,36,4337,9,7,4,4,78,127,12,4,4,6,321,164.425,187.6,180.3810759,0.06,
182,98,45,51,155,475,270,133,57,48,4826,6,8,5,5,8,115,12,16,16,12,489,165.95,189.1,180.4782113,0.06,
176,87,48,57,150,401,244,123,80,49,4842,6,11,3,6,5,74,26,10,23,1,16,167.2,189.9,180.2095187,0.06,
160,103,46,65,110,349,215,117,68,39,5214,16,16,2,8,40,52,29,6,12,10,372,168.1,187.7,178.9969475,0.06,
136,99,50,79,118,315,161,121,61,38,5011,24,4,4,14,8,34,54,4,7,1,203,168.375,182.7,176.4171307,0.06,
138,86,49,70,130,346,92,112,52,34,5148,2,13,1,9,12,31,69,9,9,4,137,168.775,176.4,174.1121028,0.06,
125,77,49,71,107,380,106,103,60,35,5204,13,9,0,1,23,34,14,9,8,1,56,168.725,168.6,171.1653767,0.06,
125,72,47,88,92,508,146,96,59,36,5396,0,5,2,17,15,128,40,7,1,1,192,168.375,161.9,168.3954541,0.06,
128,68,41,80,108,609,165,107,66,32,5210,3,4,6,8,16,101,19,11,7,4,186,168.175,155.5,165.9717268,0.06,
123,81,45,79,99,779,169,142,65,33,4536,5,13,4,1,9,170,4,35,1,1,674,167.8,148.1,163.3934232,0.06,
113,73,43,85,134,878,124,141,61,27,4165,10,8,2,6,35,99,45,1,4,6,371,166.9,140.6,160.3698178,0.06,
111,71,48,95,111,957,139,168,54,20,3727,2,2,5,10,23,79,15,27,7,7,438,166,133.5,157.4076288,0.06,
107,65,43,81,92,911,176,191,49,23,3756,4,6,5,14,19,46,37,23,5,3,29,164.65,126.6,154.383171,0.06,
84,71,35,81,82,892,176,191,44,33,3586,23,6,8,0,10,19,0,0,5,10,170,162.8,119,150.1601808,0.06,
86,73,35,77,76,868,163,178,46,34,3350,2,2,0,4,6,24,13,13,2,1,236,161.15,114,146.3105699,0.06,
88,67,37,66,86,857,124,178,54,40,3035,2,6,2,11,10,11,39,0,8,6,315,159.25,109,142.8119357,0.06,
99,62,44,79,83,842,117,184,49,31,2683,11,5,7,13,3,15,7,6,5,9,352,157.225,106.4,140.1832196,0.06,
103,64,36,79,79,859,103,159,39,30,2324,4,2,8,0,4,17,14,25,10,1,359,155.525,104.2,137.9522264,0.06,
99,62,30,66,99,835,84,165,39,31,1943,4,2,6,13,20,24,19,6,0,1,381,153.275,101.3,135.6150928,0.06,
88,79,32,57,109,935,102,183,45,41,1590,11,17,2,9,10,100,18,18,6,10,353,150.875,97.8,132.7581873,0.06,
110,71,42,78,119,1058,104,169,53,33,1310,22,8,10,21,10,123,2,14,8,8,280,149,97.5,131.392696,0.06,
105,76,31,68,98,1115,117,162,50,29,1233,5,5,11,10,21,57,13,7,3,4,77,147.775,96.9,129.8091343,0.06,
127,79,42,66,93,1206,111,145,58,35,1324,22,3,11,2,5,91,6,17,8,6,91,146.8,98.9,129.6405862,0.06,
113,86,39,64,104,1179,94,155,67,39,1460,14,7,3,2,11,27,17,10,9,4,136,145.225,101.8,128.642151,0.06,
114,100,35,59,117,1186,101,161,64,54,1662,1,14,4,5,13,7,7,6,3,15,202,143.925,104.6,127.763622,0.06,
112,119,41,59,115,1059,95,153,55,42,1835,2,19,6,0,2,127,6,8,9,12,173,142.4,107,126.8178047,0.06,
98,144,37,51,93,939,105,162,39,44,2473,14,25,4,8,22,120,10,9,16,2,638,140.875,106.9,125.0887364,0.06,
95,167,38,49,86,786,74,177,42,39,2755,3,23,1,2,7,153,31,15,3,5,282,139.325,106.1,123.2834122,0.06,
109,196,33,49,102,637,70,184,38,42,3382,14,29,5,0,16,149,4,7,4,3,627,137.8,107.1,122.4264075,0.06,
129,231,44,52,93,518,79,183,46,48,3748,20,35,11,3,9,119,9,1,8,6,366,136.2,111.2,122.820823,0.06,
131,268,49,45,110,421,77,184,52,45,4125,2,37,5,7,17,97,2,1,6,3,377,134.75,113.3,123.3115736,0.06,
98,288,51,32,131,358,64,206,56,49,4613,33,20,2,13,21,63,13,22,4,4,488,133.025,112.6,121.7928792,0.06,
105,315,34,44,146,270,62,477,50,47,6461,7,27,17,12,15,88,2,271,6,2,1848,131.45,110.4,120.7853065,0.06,
115,355,38,53,116,232,89,648,44,44,7861,10,40,4,9,30,38,27,171,6,3,1400,129.775,110.6,120.4381881,0.06,
102,382,31,75,114,189,77,573,41,42,8943,13,27,7,22,2,43,12,75,3,2,1082,127.675,109.4,119.3318968,0.06,
91,422,34,60,124,181,77,555,43,39,9157,11,40,3,15,10,8,0,18,2,3,214,124.925,107.3,117.631983,0.06,
100,413,36,63,125,156,86,553,32,41,9131,9,9,2,3,1,25,9,2,11,2,26,122.35,107.5,116.574064,0.06,
116,411,40,80,103,153,92,538,41,64,8616,16,2,4,17,22,3,6,15,9,23,515,120.45,109.6,116.5396202,0.06,
94,399,29,64,91,260,90,512,48,55,8061,22,12,11,16,12,107,2,26,7,9,555,118,108.1,115.187243,0.06,
92,356,38,69,117,344,85,485,42,60,7369,2,43,9,5,26,84,5,27,6,5,692,115.375,104.4,113.7960084,0.06,
106,333,46,86,127,379,79,440,45,53,6889,14,23,8,17,10,35,6,45,3,7,480,113.325,101.9,113.3282479,0.06,
103,308,40,83,106,362,68,394,58,54,6789,3,25,6,3,21,17,11,46,13,1,100,111.35,102.4,112.708553,0.06,
82,274,33,73,108,377,80,351,63,50,6703,21,34,7,10,2,15,12,43,5,4,86,109,100.1,110.8660398,0.06,
70,253,30,65,112,468,88,289,47,43,6219,12,21,3,8,4,91,8,62,16,7,484,106.75,95.6,108.4140774,0.06,
80,221,29,69,135,493,84,240,53,46,6042,10,32,1,4,23,25,4,49,6,3,177,105.35,93.4,106.7092328,0.06,
87,186,28,73,125,689,79,224,65,63,5634,7,35,1,4,10,196,5,16,12,17,408,104.075,93,105.5266788,0.06,
98,164,31,75,146,745,60,219,45,60,5224,11,22,3,2,21,56,19,5,20,3,410,103.4,92.8,105.0750781,0.06,
87,158,30,63,149,813,58,181,60,67,4663,11,6,1,12,3,68,2,38,15,7,561,102.45,89.9,103.9905734,0.06,
66,177,35,71,138,772,66,175,53,85,4036,21,19,5,8,11,41,8,6,7,18,627,100.9,87.1,101.711139,0.06,
